"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
1135434,6037,632,265,2019-01-01,"2018-12-31 16:00","2018-12-31",17.75,37000,2.21865081787109,101020,100900,9.83900451660156,15.8447509765625,15.43642578125,4.96810302734377,49.9000015258789,0.959392547607422,-0.312231063842773,1.00239098072052,0.5,0.0899999961256981,8,10,30,47.875,0,1.20000004768372,1081.06994628906,3024.31958007812,1.20000004768372,357,0.125,347.943237304688,0.0480000004172325
1137242,6059,633,274,2019-01-01,"2018-12-31 16:00","2018-12-31",-10,78000,6.65615081787109,101026,100500,40.7140045166016,15.4697509765625,16.37392578125,-5.78189697265623,20.7000007629395,-3.79060745239258,-0.812231063842773,3.87739086151123,0.5,0.269999980926514,-32,10,50,31.5,15.5,5.20000028610229,2658.25732421875,3041.31958007812,7.40000009536743,339,0.875,346.318237304688,0
1139041,6059,634,274,2019-01-01,"2018-12-31 16:00","2018-12-31",-10,78600,7.59365081787109,101026,100610,31.4640045166016,15.3447509765625,16.31142578125,-6.03189697265623,20.3999996185303,-4.10310745239258,-0.812231063842773,4.18989086151123,0.5,0.299999982118607,-36,20,40,31.125,1,4.59999990463257,2637.19482421875,3034.31958007812,4.80000019073486,343.100006103516,0.5,345.818237304688,0
1144471,6065,637,307,2019-01-01,"2018-12-31 16:00","2018-12-31",-10,42400,5.96865081787109,101304,92800,713.620239257812,8.46975097656252,8.31142578125002,-2.90689697265623,45.1000022888184,-4.22810745239258,0.437768936157227,4.25239086151123,0.414099991321564,0.329999983310699,8,30,10,32.875,420.700012207031,45.7999992370605,459.569915771484,3979.81958007812,102.099998474121,249.400009155273,11.875,313.943237304688,0
1144472,6065,637,308,2019-01-01,"2018-12-31 16:00","2018-12-31",-10,44700,5.96865081787109,101317,93460,655.432739257812,8.78225097656252,8.74892578125002,-3.09439697265623,43,-4.16560745239258,0.750268936157227,4.25239086151123,0.158099994063377,0.229999989271164,0,30,10,32,352.100006103516,52.4000015258789,476.632415771484,3941.81958007812,99.4000015258789,252.300003051758,11.5,315.318237304688,0
1145065,40109,637,901,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,19600,12.0936508178711,101406,97220,359.526489257812,5.21975097656252,5.49892578125002,1.96810302734377,77.3000030517578,2.08439254760742,-6.99973106384277,7.25239086151123,0.288199990987778,0.560000002384186,-18,100,70,22.875,0,0,543.694946289062,379.819641113281,0,329.5,0,299.693237304688,0.00700000021606684
1151985,35001,641,625,2019-01-01,"2018-12-31 17:00","2018-12-31",10.875,22200,2.15615081787109,101413,83220,1610.80773925781,-0.655249023437477,-0.126074218749977,-4.21939697265623,71.2000045776367,1.45939254760742,-1.62473106384277,2.18989086151123,0.5,0.0999999940395355,-7,0,80,38.125,0,0,178.632415771484,1630.31958007812,0,288.200012207031,0,275.068237304688,0.0120000001043081
1152258,40109,641,898,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,22000,12.7186508178711,101387,97160,363.307739257812,5.71975097656252,6.06142578125002,1.71810302734377,72.9000015258789,2.08439254760742,-6.81223106384277,7.12739086151123,0.5,0.539999961853027,-22,100,60,27.5,0,0,661.882446289062,383.319641113281,0,330.899993896484,0,301.693237304688,0.0200000014156103
1153475,6065,642,316,2019-01-01,"2018-12-31 16:00","2018-12-31",15.6875,70700,3.78115081787109,101332,99010,184.776504516602,13.4697509765625,13.12392578125,-6.59439697265623,24.8000011444092,2.45939254760742,1.37526893615723,2.81489086151123,0.469599992036819,0.219999998807907,10,10,0,46,25.3000011444092,5.09999990463257,1557.13244628906,205.319625854492,8.40000057220459,334.100006103516,1.125,336.693237304688,0
1155249,6065,643,291,2019-01-01,"2018-12-31 16:00","2018-12-31",-10,28100,2.71865081787109,101165,96110,424.932739257812,9.96975097656252,9.43642578125002,2.28060302734377,61.6000022888184,-0.103107452392578,1.93776893615723,1.93989098072052,0.313999980688095,0.159999996423721,15,70,30,28.625,425.100006103516,47,584.757446289062,3311.81958007812,107.300003051758,260,10.875,320.693237304688,0
1155948,40135,643,990,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,20500,3.15615081787109,101368,99610,152.589004516602,7.21975097656252,7.62392578125002,5.09310302734377,80.4000015258789,0.896892547607422,-0.562231063842773,1.06489098072052,0.13289999961853,0.0299999993294477,-1,0,0,90.75,0,0,431.257415771484,172.819625854492,0,343.600006103516,0,322.443237304688,0.0100000007078052
1157879,5035,644,1122,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,13400,4.09365081787109,101328,100570,64.9952545166016,10.1572509765625,10.56142578125,9.71810302734377,92.2000045776367,1.20939254760742,1.43776893615723,1.87739098072052,0.0885999947786331,0.0799999982118607,-4,0,30,100,0,0,49.5074157714844,85.8196258544922,0,288.800018310547,0,341.568237304688,0
1157889,47157,644,1132,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,13300,3.71865081787109,101308,100290,88.2452545166016,10.7197509765625,11.06142578125,10.4681030273438,91.9000015258789,0.834392547607422,1.18776893615723,1.43989098072052,0.37279999256134,0.0399999991059303,-1,0,30,100,0,0,170.882415771484,108.819625854492,0,286,0,323.943237304688,0
1159178,35001,645,622,2019-01-01,"2018-12-31 17:00","2018-12-31",10.875,22000,1.40615093708038,101386,84310,1505.21398925781,-1.21774902343748,-0.751074218749977,-4.21939697265623,72.7000045776367,-0.290607452392578,-1.24973106384277,1.25239098072052,0.385600000619888,0.0299999993294477,-1,0,50,29.5,0,0,115.882415771484,1524.81958007812,0,274.800018310547,0,272.943237304688,0.0190000012516975
1161764,45079,646,1409,2019-01-01,"2018-12-31 19:00","2018-12-31",-4.375,12200,4.09365081787109,101889,100440,124.839004516602,18.8447509765625,19.12392578125,18.5306030273438,95.4000015258789,-0.228107452392578,1.93776893615723,1.93989098072052,0.295199990272522,0.119999997317791,-4,0,0,92.5,0,0,146.319915771484,5066.81982421875,0,403.300018310547,0,383.318237304688,0.0610000044107437
1173245,6065,653,297,2019-01-01,"2018-12-31 16:00","2018-12-31",33.875,23500,11.1561508178711,101136,96230,410.245239257812,7.84475097656252,8.18642578125002,3.90560302734377,73.8000030517578,-6.79060745239258,0.875268936157227,6.87739086151123,0.100099995732307,0.379999995231628,-14,120,70,70.75,0,7.09999990463257,305.257415771484,430.319641113281,7.09999990463257,334,0.75,311.068237304688,2.44800019264221
1184027,6073,659,285,2019-01-01,"2018-12-31 16:00","2018-12-31",-10,29200,7.65615081787109,101062,101030,2.15150451660156,17.4697509765625,13.43642578125,6.34310302734377,62.7000007629395,-4.54060745239258,-2.81223106384277,5.31489086151123,9.99999974737875e-05,0.170000001788139,32,130,0,25.125,331.600006103516,56.5,155.882415771484,3016.31958007812,105.300003051758,285.800018310547,8.375,396.318237304688,0
