"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
344205,30027,192,596,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,21900,2.10625791549683,102988,88270,1225.80773925781,-20.9155639648437,-20.0233673095703,-22.8420013427734,70.9000015258789,-2.05856895446777,-0.132158279418945,2.06449699401855,0.0916000008583069,0.0499999970197678,-4,0,70,0,0,0,38.6039772033691,1244.19067382812,0,156.199996948242,0,212.774765014648,0
351593,38057,196,788,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",-10,23500,4.48125791549683,103581,95100,671.120239257812,-23.9780639648437,-21.1483673095703,-25.3420013427734,62.5,2.81643104553223,-1.13215827941895,3.06449699401855,0.0237999986857176,0.109999999403954,-16,-1,80,0,0,0,87.5414733886719,689.190612792969,0,156.300003051758,0,210.899765014648,0
353373,38025,197,769,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,21000,2.60625791549683,103568,94910,688.995239257812,-25.2280639648437,-23.7733673095703,-26.5295013427734,71.3000030517578,1.19143104553223,0.242841720581055,1.18949711322784,0.0447999984025955,0.0299999993294477,-2,0,40,0,0,0,30.0414772033691,706.690612792969,0,148.600006103516,0,202.399765014648,0
358793,38057,200,792,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",-10,20100,4.04375791549683,103594,95540,639.057739257812,-24.6030639648437,-23.3983673095703,-26.6545013427734,72.5999984741211,2.56643104553223,0.992841720581055,2.75199699401855,0.0237999986857176,0.129999995231628,-9,-1,20,0,0,0,31.7914772033691,657.190612792969,0,152,0,207.649765014648,0
367796,38065,205,800,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",-10,22900,5.41875791549683,103592,95090,674.088989257812,-23.9780639648437,-21.5858673095703,-26.1545013427734,63.4000015258789,3.25393104553223,-1.00715827941895,3.43949699401855,0.0251000002026558,0.170000001788139,-22,-1,20,0,0,0,67.2289733886719,692.190612792969,0,152.800003051758,0,210.399765014648,0
372223,23011,207,1629,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",27.75,2800,9.66875839233398,101453,100940,43.8702545166016,0.0844360351562727,0.289147949218773,-0.342016601562477,94.9000015258789,-1.30856895446777,3.30534172058105,3.56449699401855,0.472299993038177,0.259999990463257,-7,5,60,100,0,0,184.791473388672,63.6906204223633,0,316.600006103516,0,284.024780273438,2.85500001907349
387702,38017,216,917,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",-10,21100,6.10625791549683,103523,100060,272.213989257812,-28.7905639648437,-26.2108673095703,-30.2795013427734,64.7000045776367,2.44143104553223,-2.31965827941895,3.37699699401855,0.0109999999403954,0.149999991059303,-22,-1,10,7.75,0,0,69.6664733886719,290.190612792969,0,144.699996948242,0,198.024765014648,0
392998,38015,219,816,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",-10,19700,4.41875791549683,103619,96730,547.995239257812,-24.3530639648437,-24.0233673095703,-27.0295013427734,75.8000030517578,1.75393104553223,-1.56965827941895,2.37699699401855,0.455599993467331,0.179999992251396,-4,0,40,0,0,0,71.7289733886719,565.690612792969,0,146.800003051758,0,201.899765014648,0
400917,50007,223,1539,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",19.875,11700,13.918758392334,100127,99290,78.2140045166016,1.89693603515627,2.53914794921877,1.53298339843752,91.5999984741211,-1.30856895446777,6.24284172058105,6.37699699401855,0.494099974632263,0.479999989271164,-35,10,0,57.875,0,0,260.603973388672,98.1906204223633,0,274.100006103516,0,285.524780273438,0.0930000022053719
415393,23005,231,1623,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",30.0625,1400,10.606258392334,101441,101440,2.33900451660156,0.709436035156273,0.976647949218773,0.595483398437523,96.2000045776367,-1.49606895446777,4.74284172058105,5.00199699401855,0.418799996376038,0.379999995231628,-16,0,30,100,0,0,232.416473388672,2971.19067382812,0,320.700012207031,0,284.149780273438,3.44000005722046
452214,30087,252,665,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,16400,4.10625791549683,103478,88630,1212.08898925781,-17.1030639648437,-15.7733520507812,-18.1545013427734,80,2.19143104553223,2.11784172058105,3.06449699401855,0.0474999994039536,0.149999991059303,-10,-2,50,0,0,0,109.416473388672,1230.69067382812,0,163.600006103516,0,229.274765014648,0
454012,30087,253,664,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,14900,3.66875791549683,103471,87650,1295.96398925781,-17.9155639648437,-16.7108520507812,-19.1545013427734,79.3000030517578,1.50393104553223,1.68034172058105,2.25199699401855,0.0461999997496605,0.0899999961256981,-6,-1,50,0,0,0,118.041473388672,1314.19067382812,0,161.400009155273,0,227.774765014648,0
454901,50021,253,1553,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",27.875,7700,15.356258392334,100384,98410,180.026504516602,1.39693603515627,2.28914794921877,0.845483398437523,86.8000030517578,-1.49606895446777,2.36784172058105,2.81449699401855,0.360799998044968,0.159999996423721,-18,5,-20,98.875,0,0,352.978973388672,199.690612792969,0,324.600006103516,0,287.399780273438,1.05900001525879
457612,30087,255,666,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,17000,3.10625791549683,103477,89730,1118.77648925781,-17.5405639648437,-16.0858520507812,-18.5920013427734,74.3000030517578,1.62893104553223,-0.507158279418945,1.68949711322784,0.0461999997496605,0.0399999991059303,-3,0,60,0,0,0,140.603973388672,1137.19067382812,0,165.199996948242,0,228.149765014648,0
472003,30087,263,665,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,19400,2.73125791549683,103465,91530,971.307739257812,-14.1655639648437,-15.6483520507812,-19.0295013427734,76.4000015258789,1.62893104553223,1.18034172058105,2.00199699401855,0.0461999997496605,0.119999997317791,24,5,100,0,0,0,66.5414733886719,989.690612792969,0,165.300003051758,0,238.899765014648,0
472032,30075,263,694,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,15600,0.793758034706116,103550,92010,933.557739257812,-17.1030639648437,-16.9608520507812,-18.9670013427734,83.5,-0.433568954467773,-0.632158279418945,0.751997053623199,0.0461999997496605,0.0199999995529652,0,0,60,0,0,0,54.9164772033691,951.690612792969,0,165.600006103516,0,229.649765014648,0
481935,33015,268,1602,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",24.875,7200,9.54375839233398,101162,99910,106.620254516602,0.334436035156273,0.726647949218773,0.0329833984375227,93.5999984741211,-3.05856895446777,1.86784172058105,3.56449699401855,0.500599980354309,0.259999990463257,-14,4,80,100,0,0,243.041473388672,3083.69067382812,0,317.200012207031,0,286.774780273438,2.77300024032593
493467,30031,275,541,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,25600,2.29375791549683,103144,79480,2050.58911132812,-36.8530639648437,-31.7733673095703,-36.4045013427734,46.2999992370605,1.94143104553223,-0.819658279418945,2.12699699401855,0.717299997806549,0.0499999970197678,-10,0,20,0,0,0,38.1664772033691,2068.19067382812,0,130.900009155273,0,172.899765014648,0
496332,25017,276,1607,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",24,8700,8.73125839233398,101187,100830,30.9327545166016,1.64693603515627,2.16414794921877,1.40798339843752,93.0999984741211,-2.37106895446777,1.61784172058105,2.87699699401855,0.487999975681305,0.189999997615814,-14,2,-10,100,0,0,282.728973388672,3033.69067382812,0,323.200012207031,0,289.774780273438,2.6800000667572
499940,25009,278,1617,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",26.5625,7200,14.481258392334,101235,100880,30.3702545166016,3.39693603515627,4.41414794921877,3.47048339843752,91,-4.18356895446777,4.18034172058105,5.93949699401855,0.540600001811981,0.439999997615814,-54,-7,-50,100,0,0,467.228973388672,3037.69067382812,0,331.399993896484,0,293.024780273438,2.81200003623962
504733,27003,281,1013,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",-10,25200,10.606258392334,102653,99190,279.120239257812,-12.9780639648437,-13.2108520507812,-17.7795013427734,68.8000030517578,1.31643104553223,-5.69465827941895,5.81449699401855,0.285899996757507,0.449999988079071,11,26,70,16.75,0,0,228.853973388672,297.690612792969,0,173.900009155273,0,245.024765014648,0
510732,25025,284,1615,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",25,8400,11.168758392334,101198,101190,2.55775451660156,2.83443603515627,3.66414794921877,2.90798339843752,91.9000015258789,-2.55856895446777,2.36784172058105,3.43949699401855,0.562999963760376,0.229999989271164,-26,-4,-30,100,0,0,366.478973388672,3021.19067382812,0,328.399993896484,0,291.149780273438,1.68800008296967
510733,25025,284,1616,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",25.125,8300,13.918758392334,101202,101190,2.58900451660156,3.27193603515627,4.16414794921877,3.28298339843752,91.5,-3.80856895446777,3.24284172058105,5.00199699401855,0.492599993944168,0.359999984502792,-41,-2,-30,100,0,0,387.166473388672,3021.69067382812,0,329.399993896484,0,292.399780273438,1.70200002193451
510734,25025,284,1617,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",26.875,8200,14.356258392334,101206,101210,1.52650451660156,9.14693603515627,5.41414794921877,4.09548339843752,93.3000030517578,-5.24606895446777,4.18034172058105,6.68949699401855,9.99999974737875e-05,0.219999998807907,36,52,0,100,0,0,349.916473388672,3021.19067382812,0,330.800018310547,0,352.774780273438,1.69500005245209
513261,56039,286,546,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,20300,1.60625803470612,103078,74860,2491.08911132812,-36.4155639648437,-28.8983673095703,-31.8420013427734,46.7999992370605,0.628931045532227,1.49284172058105,1.56449711322784,0.785399973392487,0.0399999991059303,-11,-1,10,0.25,0,0,39.2289772033691,2508.69067382812,0,133.600006103516,0,174.399765014648,0
515109,56029,287,595,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,27200,3.35625791549683,103377,84950,1540.18273925781,-19.7905639648437,-19.7108673095703,-24.9670013427734,62.9000015258789,0.128931045532227,1.55534172058105,1.56449711322784,0.0499999970197678,0.0799999982118607,0,0,70,0,0,0,45.8539772033691,1558.19067382812,0,151.900009155273,0,218.649765014648,0
515526,27053,287,1012,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",-10,27100,10.293758392334,102620,99480,253.557754516602,-9.85306396484373,-11.3358520507812,-17.2795013427734,63.2000007629395,1.06643104553223,-5.13215827941895,5.25199699401855,0.5,0.419999986886978,80,39,170,27.25,0,0,276.103973388672,272.190612792969,0,180.100006103516,0,244.524765014648,0
518508,16001,289,396,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,25100,1.04375803470612,102855,92950,819.026489257812,-5.10306396484373,-4.71085205078123,-8.71701660156248,69.8000030517578,0.628931045532227,0.305341720581055,0.689497053623199,0.357999980449677,0.0199999995529652,-1,0,80,0,0,0,202.666473388672,838.190612792969,0,192.5,0,257.524780273438,0
519728,25021,289,1616,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",24.375,9300,12.606258392334,101177,99550,136.245254516602,2.52193603515627,3.10164794921877,2.78298339843752,95.9000015258789,-2.74606895446777,2.99284172058105,4.06449699401855,0.700199961662292,0.340000003576279,-26,-12,-30,100,0,0,323.291473388672,3127.19067382812,0,328.200012207031,0,309.399780273438,1.44900012016296
522945,26113,291,1235,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",-9.375,12900,12.043758392334,100742,96600,346.995239257812,-0.978063964843727,-0.585852050781227,-1.52951660156248,92.5,2.31643104553223,-3.31965827941895,4.00199699401855,0.533100008964539,0.349999994039536,-9,3,0,100,0,0,310.603973388672,366.690612792969,0,306.899993896484,0,302.399780273438,0.00700000021606684
525107,25027,292,1598,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",22.0625,11500,4.35625791549683,101001,99220,153.964004516602,1.64693603515627,1.78914794921877,1.59548339843752,97.3000030517578,-0.933568954467773,0.367841720581055,1.00199711322784,0.460999995470047,0.0299999993294477,-1,0,0,100,0,0,65.4164733886719,3667.19067382812,0,323.899993896484,0,292.024780273438,1.81900012493134
526002,56005,293,694,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,18200,0.356258034706116,103501,89380,1157.99523925781,-16.1655639648437,-17.6483673095703,-20.5920013427734,79.2000045776367,0.191431045532227,0.0553417205810547,0.189497068524361,0.0461999997496605,0.00999999977648258,1,0,70,28.125,0,0,64.2914733886719,1176.19067382812,0,161.100006103516,0,232.774765014648,0
528125,27037,294,1018,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",3.1875,21100,11.043758392334,102541,99080,279.713989257812,-11.5405639648437,-11.7733520507812,-15.0920166015625,76.4000015258789,1.56643104553223,-5.63215827941895,5.87699699401855,0.296599984169006,0.449999988079071,11,19,530,30.875,0,0,252.103973388672,298.690612792969,0,226.5,0,238.774765014648,0
530489,25015,295,1583,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",28.6875,300,7.85625791549683,100878,98260,225.057754516602,1.95943603515627,2.35164794921877,1.90798339843752,95.5,-2.55856895446777,0.805341720581055,2.68949699401855,0.680099964141846,0.209999993443489,-11,0,-10,100,0,0,181.791473388672,3721.19067382812,0,326.700012207031,0,304.149780273438,2.61100006103516
533516,27037,297,1012,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",1.4375,21600,10.731258392334,102554,98610,317.338989257812,-12.3530639648437,-12.1483520507812,-15.7795166015625,73.5999984741211,0.941431045532227,-5.50715827941895,5.62699699401855,0.364999979734421,0.419999986886978,-11,16,550,64.625,0,0,268.541473388672,336.190612792969,0,225.100006103516,0,239.149765014648,0.00100000004749745
537539,36055,299,1437,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",14.9375,13700,15.043758392334,99444,97890,134.495254516602,8.52193603515627,10.0391479492188,8.90798339843752,89.2000045776367,0.753931045532227,7.36784172058105,7.37699699401855,0.40489998459816,0.560000002384186,-92,-37,-100,3.125,0,0,267.416473388672,4243.6904296875,0,302,0,314.024780273438,0.165000006556511
539479,25013,300,1578,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",28.125,6900,2.79375791549683,100871,100100,69.6827545166016,3.08443603515627,3.16414794921877,2.72048339843752,96.5999984741211,-0.746068954467773,-1.06965827941895,1.31449711322784,0.401600003242493,0.0899999961256981,-1,3,10,100,0,0,134.478973388672,3084.69067382812,0,328.899993896484,0,290.649780273438,1.7830001115799
544876,25013,303,1578,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",24,9600,2.23125791549683,100865,100200,59.9952545166016,3.33443603515627,3.35164794921877,3.03298339843752,97,-0.621068954467773,-1.19465827941895,1.31449711322784,0.5,0.0999999940395355,-1,3,10,100,0,0,131.853973388672,3080.19067382812,0,330.100006103516,0,291.524780273438,1.39400005340576
546711,44007,304,1614,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",29.25,6500,15.793758392334,101115,100920,19.4952545166016,4.89693603515627,5.66414794921877,5.03298339843752,93.5,-2.87106895446777,3.93034172058105,4.87699699401855,0.535299956798553,0.359999984502792,-34,-9,-30,100,0,0,394.978973388672,3586.69067382812,0,338.399993896484,0,298.149780273438,2.81200003623962
548508,44007,305,1612,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",28.8125,6600,14.856258392334,101097,101120,2.18275451660156,5.39693603515627,6.10164794921877,5.40798339843752,93.3000030517578,-2.68356895446777,3.99284172058105,4.81449699401855,0.5,0.349999994039536,-33,-6,-30,100,0,0,435.041473388672,3575.19067382812,0,340.100006103516,0,300.274780273438,2.87400007247925
549859,55071,306,1164,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",11.125,4600,15.981258392334,101401,99210,180.745254516602,-3.16556396484373,-2.39835205078123,-4.46701660156248,83.9000015258789,2.94143104553223,-6.69465827941895,7.31449699401855,0.294099986553192,0.489999979734421,-45,19,220,100,0,0,535.54150390625,200.190612792969,0,298.700012207031,0,284.149780273438,0.0770000070333481
561979,56005,313,691,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",0.4375,17500,1.60625803470612,103501,86560,1401.99523925781,-21.7905639648437,-20.1483673095703,-22.5920013427734,67.7000045776367,1.25393104553223,-0.944658279418945,1.56449711322784,0.0461999997496605,0.0399999991059303,-5,-1,610,99.75,0,0,57.7289772033691,1420.19067382812,0,179,0,212.524765014648,0.00100000004749745
564494,36029,314,1407,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",11.5625,16200,22.918758392334,99450,97040,206.026504516602,12.2719360351563,14.1641479492188,11.9704833984375,83.7000045776367,5.87893104553223,8.74284172058105,10.5644969940186,0.493599981069565,0.810000002384186,-141,9,-80,90.75,0,0,375.353973388672,3699.19067382812,0,377.300018310547,0,331.274780273438,1.18400001525879
568091,36029,316,1406,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",35.375,16800,19.356258392334,99470,97340,182.870254516602,12.3344360351563,14.3516479492188,11.9704833984375,82.3000030517578,5.75393104553223,8.36784172058105,10.1269969940186,0.465399980545044,0.779999971389771,-146,16,-100,95.5,0,0,336.853973388672,3684.19067382812,0,378.600006103516,0,331.524780273438,1.3840000629425
568264,9003,316,1579,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",21.9375,12100,1.91875803470612,100846,100680,18.7140045166016,4.45943603515627,4.53914794921877,4.34548339843752,97.2000045776367,-0.496068954467773,-0.632158279418945,0.814497053623199,0.529999971389771,0.0299999993294477,0,0,10,100,0,0,72.2289733886719,38.6906204223633,0,335.300018310547,0,296.399780273438,1.96500015258789
568265,9003,316,1580,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",21.5,12200,5.48125791549683,100849,100700,17.4015045166016,4.58443603515627,4.66414794921877,4.47048339843752,97.0999984741211,-0.308568954467773,-0.632158279418945,0.751997053623199,0.508399963378906,0.0199999995529652,0,0,10,100,0,0,71.1664733886719,37.6906204223633,0,335.899993896484,0,297.024780273438,1.84600007534027
571029,46103,318,746,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-5,14500,3.10625791549683,103437,91060,1013.83898925781,-20.6030639648437,-17.4608673095703,-21.2170013427734,59.5,0.691431045532227,-0.382158279418945,0.814497053623199,0.333000004291534,0.0199999995529652,-3,-1,580,86,0,0,197.978973388672,1032.19067382812,0,207.400009155273,0,214.274765014648,0
572626,56039,319,544,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,26000,0.356258034706116,103062,80460,1948.18273925781,-29.7905639648437,-23.1483673095703,-28.4670013427734,38.9000015258789,0.378931045532227,0.0553417205810547,0.376997083425522,0.205699995160103,0.00999999977648258,-3,0,30,0,0,0,122.103973388672,1966.19067382812,0,151.300003051758,0,192.899765014648,0
572741,56019,319,659,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,20200,2.35625791549683,103498,86280,1425.74523925781,-21.2280639648437,-19.3358673095703,-21.8420013427734,65.5,0.878931045532227,0.0553417205810547,0.939497053623199,0.0461999997496605,0.0199999995529652,-3,0,670,70.25,0,0,184.853973388672,1444.19067382812,0,161.600006103516,0,214.149765014648,0
596250,46071,332,781,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,18800,5.98125791549683,103521,93700,797.026489257812,-17.6655639648437,-17.3358673095703,-20.2170013427734,77.5999984741211,1.06643104553223,-2.31965827941895,2.50199699401855,0.0237999986857176,0.129999995231628,-3,0,40,87.125,0,0,72.1664733886719,815.190612792969,0,173.900009155273,0,229.149765014648,0
602444,9009,335,1578,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",30.5625,12200,8.91875839233398,100837,100620,21.1827545166016,5.77193603515627,6.22664794921877,5.97048339843752,95.5999984741211,-1.99606895446777,0.367841720581055,2.00199699401855,0.450599998235703,0.0999999940395355,-7,-5,-30,100,0,0,269.791473388672,3618.69067382812,0,345,0,302.024780273438,3.32300019264221
606424,6023,338,161,2019-01-01 06:00:00,"2018-12-31 22:00","2018-12-31",-10,17100,2.60625791549683,102300,102050,25.4327545166016,2.64693603515627,3.91414794921877,2.65798339843752,81.3000030517578,-0.933568954467773,2.43034172058105,2.62699699401855,0.48759999871254,0.0899999961256981,-12,0,60,0,0,0,45.8539772033691,45.6906204223633,0,242.100006103516,0,288.649780273438,0
606950,56009,338,687,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",5.5625,3900,1.66875803470612,103487,85670,1479.68273925781,-18.4155639648437,-17.6483673095703,-19.5920013427734,77.3000030517578,1.69143104553223,0.180341720581055,1.68949711322784,0.0461999997496605,0.0399999991059303,-2,0,170,100,0,0,266.728973388672,1498.19067382812,0,243.100006103516,0,221.024765014648,0.233000010251999
614381,46099,342,922,2019-01-01 06:00:00,"2019-01-01 00:00","2019-01-01",-10,22100,11.856258392334,102910,97640,428.963989257812,-17.3530639648437,-18.2108673095703,-22.0295013427734,73.3000030517578,1.12893104553223,-5.88215827941895,6.00199699401855,0.263199985027313,0.379999995231628,42,14,100,0.5,0,0,193.791473388672,447.190612792969,0,166.699996948242,0,232.149765014648,0
619420,56035,345,564,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",-10,24500,0.918758034706116,103123,77810,2198.65161132812,-32.2280639648437,-27.1483673095703,-30.2795013427734,53.4000015258789,-0.0585689544677734,-0.882158279418945,0.939497053623199,0.0240000002086163,0.0199999995529652,-5,0,20,0,0,0,28.2914772033691,2216.19067382812,0,143.400009155273,0,185.274765014648,0
619484,56013,345,628,2019-01-01 06:00:00,"2018-12-31 23:00","2018-12-31",4.25,4100,5.48125791549683,103466,81940,1815.46398925781,-23.9780639648437,-20.8983673095703,-24.2170013427734,66.5,-2.05856895446777,2.68034172058105,3.37699699401855,0.0237999986857176,0.109999999403954,-15,-2,580,86,0,0,44.6039772033691,1833.69067382812,0,216.300003051758,0,208.899765014648,0.0150000005960464
620333,42015,345,1477,2019-01-01 06:00:00,"2019-01-01 01:00","2019-01-01",-1.9375,14500,13.606258392334,100016,97080,258.651489257812,5.77193603515627,6.97664794921877,6.09548339843752,86.0999984741211,0.503931045532227,-2.56965827941895,2.62699699401855,0.524999976158142,0.0999999940395355,-14,-4,0,84.125,0,0,313.603973388672,2812.69067382812,0,300.5,0,319.149780273438,0.0870000049471855
