"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
188741,23003,105,1645,2019-01-01 04:00:00,"2018-12-31 23:00","2018-12-31",-10,17900,7.68646621704102,101733,99790,158.995254516602,-6.86533203124998,-4.64899291992185,-7.30850830078123,79,-3.45378112792969,2.78445243835449,4.44055128097534,0.0429999977350235,0.280000001192093,-35,-3,10,100,0,0,97.4602890014648,178.413391113281,0,224.100006103516,0,279.438385009766,0
190973,53033,107,279,2019-01-01 04:00:00,"2018-12-31 20:00","2018-12-31",-10,12200,2.18646645545959,103186,102460,60.5890045166016,-0.365332031249977,0.351007080078148,-0.0585083007812273,92,-1.64128112792969,1.34695243835449,2.12805151939392,0.363099992275238,0.0799999982118607,-7,-3,60,100,0,0,52.5227928161621,80.4133911132812,0,238.800003051758,0,276.313385009766,0
192772,53033,108,279,2019-01-01 04:00:00,"2018-12-31 20:00","2018-12-31",-10,12500,1.68646633625031,103183,102460,60.3077545166016,-0.427832031249977,0.163507080078148,-0.246008300781227,90.5999984741211,-1.14128112792969,1.15945243835449,1.62805140018463,0.480499982833862,0.0399999991059303,-2,-1,70,100,0,0,53.8977928161621,79.9133911132812,0,237.400009155273,0,276.063385009766,0
212554,53053,119,272,2019-01-01 04:00:00,"2018-12-31 20:00","2018-12-31",-10,15100,0.998966336250305,103165,102150,83.5577545166016,-0.365332031249977,0.163507080078148,-0.746008300781227,87.4000015258789,-0.141281127929688,0.971952438354492,1.00305140018463,0.5,0.0299999993294477,-1,0,70,88.25,0,0,52.7727928161621,103.413391113281,0,237.199996948242,0,276.188385009766,0
267030,38013,149,778,2019-01-01 04:00:00,"2018-12-31 22:00","2018-12-31",-10,24100,4.93646621704102,103550,94700,701.838989257812,-26.302847290039,-22.7114929199219,-27.7460235595703,51.1000022888184,2.29621887207031,-0.0280475616455078,2.25305151939392,0.0247999988496304,0.0599999986588955,-9,-1,30,0,0,0,65.3977890014648,719.913391113281,0,150.300003051758,0,203.063385009766,0
268692,30071,150,641,2019-01-01 04:00:00,"2018-12-31 21:00","2018-12-31",-10,18400,4.37396621704102,103354,93790,768.088989257812,-20.677847290039,-19.3364929199219,-21.4960235595703,73.7000045776367,-0.516281127929688,2.59695243835449,2.62805151939392,0.0461999997496605,0.0799999982118607,-9,-1,110,0,0,0,35.0227928161621,786.413391113281,0,163.5,0,212.563385009766,0.00100000004749745
311946,30083,174,719,2019-01-01 04:00:00,"2018-12-31 21:00","2018-12-31",-10,25500,2.56146645545959,103683,94560,725.026489257812,-20.552847290039,-20.1489929199219,-24.5585235595703,65.5,-0.453781127929688,1.47195243835449,1.50305140018463,0.0461999997496605,0.0399999991059303,-2,0,70,0,0,0,50.0227928161621,743.413391113281,0,151.699996948242,0,213.438385009766,0
315623,38101,176,798,2019-01-01 04:00:00,"2018-12-31 22:00","2018-12-31",-10,21200,5.81146621704102,103510,95360,647.370239257812,-25.615347290039,-24.2114929199219,-27.8085235595703,70.5999984741211,3.04621887207031,-1.59054756164551,3.44055151939392,0.0242999996989965,0.199999988079071,-16,-1,30,0,0,0,94.7102890014648,665.413391113281,0,145.100006103516,0,204.438385009766,0
324071,41051,181,251,2019-01-01 04:00:00,"2018-12-31 20:00","2018-12-31",-10,12500,2.12396645545959,103039,102090,80.4327545166016,0.259667968750023,0.476007080078148,0.0664916992187727,94.4000015258789,-0.641281127929688,-0.903047561645508,1.12805140018463,0.508199989795685,0.0299999993294477,-1,0,60,0,0,0,49.2727928161621,100.413391113281,0,236.600006103516,0,278.813385009766,0
327664,41067,183,246,2019-01-01 04:00:00,"2018-12-31 20:00","2018-12-31",-10,14400,1.87396633625031,103042,102310,62.1827545166016,0.634667968750023,1.10100708007815,0.441491699218773,88.7000045776367,-0.0787811279296875,-0.465547561645508,0.503051459789276,0.544399976730347,0.00999999977648258,-1,0,70,0,0,0,45.4602928161621,81.9133911132812,0,239.5,0,280.313385009766,0
