"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
188741,23003,105,1645,2019-01-01 03:00:00,"2018-12-31 22:00","2018-12-31",-10,17600,6.90371561050415,101947,1e+05,158.995254516602,-8.37131347656248,-5.87521972656248,-8.35135498046873,78.8000030517578,-2.80707168579102,1.98606872558594,3.43908762931824,0.0429999977350235,0.179999992251396,-23,-4,10,100,0,0,71.0408325195312,178.171478271484,0,227.699996948242,0,273.264404296875,0
190973,53033,107,279,2019-01-01 03:00:00,"2018-12-31 19:00","2018-12-31",-10,13400,1.84121549129486,103221,102500,60.5890045166016,-0.246313476562477,0.499780273437523,-0.0388549804687273,87.5999984741211,-1.74457168579102,0.673568725585938,1.87658774852753,0.363099992275238,0.0499999970197678,-4,-1,70,23.375,0,0,61.7908325195312,80.6714782714844,0,234.600006103516,0,276.639404296875,0
192772,53033,108,279,2019-01-01 03:00:00,"2018-12-31 19:00","2018-12-31",-10,13700,1.21621549129486,103218,102500,60.3077545166016,-0.308813476562477,0.437280273437523,-0.101354980468727,86.8000030517578,-1.11957168579102,0.423568725585938,1.18908774852753,0.480499982833862,0.0299999993294477,-2,-1,70,25,0,0,59.7283325195312,80.1714782714844,0,234.699996948242,0,276.389404296875,0
212554,53053,119,272,2019-01-01 03:00:00,"2018-12-31 19:00","2018-12-31",-10,15800,0.591215431690216,103200,102190,83.5577545166016,0.128686523437523,0.749780273437523,-0.226354980468727,85.8000030517578,-0.0570716857910156,0.611068725585938,0.626587748527527,0.5,0.0199999995529652,-1,0,60,4.125,0,0,70.9783325195312,103.671478271484,0,235.699996948242,0,278.264404296875,0
267030,38013,149,778,2019-01-01 03:00:00,"2018-12-31 21:00","2018-12-31",-10,21100,5.96621561050415,103599,94740,701.838989257812,-26.8087982177734,-23.7502349853515,-28.2263397216797,55,2.63042831420898,-0.513931274414062,2.68908762931824,0.0247999988496304,0.0700000002980232,-9,-1,30,0,0,0,73.9783325195312,719.671508789062,0,147.199996948242,0,201.389404296875,0
268692,30071,150,641,2019-01-01 03:00:00,"2018-12-31 20:00","2018-12-31",-10,21700,3.09121537208557,103499,93910,768.088989257812,-19.8087982177734,-19.1252349853515,-22.3513397216797,71.8000030517578,-0.807071685791016,2.11106872558594,2.25158762931824,0.0461999997496605,0.0799999982118607,-6,0,50,100,0,0,37.5408325195312,786.171508789062,0,187,0,215.389404296875,0
311946,30083,174,719,2019-01-01 03:00:00,"2018-12-31 20:00","2018-12-31",-10,25100,0.966215431690216,103719,94590,725.026489257812,-20.1212982177734,-19.6877349853515,-23.7263397216797,66.3000030517578,-0.0570716857910156,0.986068725585938,1.00158774852753,0.0461999997496605,0.0199999995529652,-1,0,70,0,0,0,69.8533325195312,743.171508789062,0,150.900009155273,0,214.889404296875,0
315623,38101,176,798,2019-01-01 03:00:00,"2018-12-31 21:00","2018-12-31",-10,22500,6.46621561050415,103554,95400,647.370239257812,-26.3712982177734,-24.9377349853515,-28.7263397216797,69.0999984741211,3.31792831420898,-2.82643127441406,4.37658786773682,0.0242999996989965,0.259999990463257,-22,-1,40,0,0,0,85.0408325195312,665.171508789062,0,141,0,201.889404296875,0
324071,41051,181,251,2019-01-01 03:00:00,"2018-12-31 19:00","2018-12-31",-10,13100,1.96621549129486,103102,102150,80.4327545166016,1.06618652343752,1.24978027343752,0.711145019531273,93.0999984741211,-0.494571685791016,-0.513931274414062,0.751587748527527,0.508199989795685,0.0199999995529652,0,0,60,0,0,0,49.9783325195312,100.171478271484,0,237.800003051758,0,282.014404296875,0
327664,41067,183,246,2019-01-01 03:00:00,"2018-12-31 19:00","2018-12-31",-10,15800,2.40371537208557,103104,102360,62.1827545166016,1.37868652343752,1.93728027343752,0.836145019531273,85.7000045776367,0.192928314208984,-0.638931274414062,0.689087748527527,0.544399976730347,0.0199999995529652,-1,0,70,0,0,0,45.9783325195312,82.1714782714844,0,240.699996948242,0,283.264404296875,0
