"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
1221030,13089,679,1308,2019-01-01 01:00:00,"2018-12-31 20:00","2018-12-31",-10,14000,6.77269887924194,101585,98830,241.557754516602,18.0595336914063,18.6183715820313,17.3497863769531,90,-1.99874877929688,0.937074661254883,2.25458765029907,0.384199976921082,0.140000000596046,-11,9,70,64.875,0,0,325.412414550781,8599.2421875,0,356.100006103516,0,379.23828125,0
1221969,4013,680,448,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",28.625,15000,2.27269887924194,101186,97200,333.432739257812,6.12203369140627,5.99337158203127,4.03728637695315,87.4000015258789,1.18875122070312,-0.125425338745117,1.19208776950836,0.5,0.0999999940395355,2,16,40,40.125,0,0,329.037414550781,353.742492675781,0,333.899993896484,0,303.48828125,1.03299999237061
1221970,4013,680,449,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",32.5625,15100,2.08519887924194,101180,96960,352.963989257812,6.05953369140627,5.99337158203127,4.03728637695315,87.3000030517578,1.12625122070312,-0.125425338745117,1.12958776950836,0.5,0.0899999961256981,1,14,40,44.875,0,0,328.037414550781,373.242492675781,0,335.700012207031,0,303.23828125,1.10300004482269
1223768,4013,681,448,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",25.25,14700,2.33519887924194,101187,97150,336.745239257812,6.05953369140627,5.93087158203127,4.28728637695315,89.3000030517578,1.12625122070312,-0.125425338745117,1.12958776950836,0.492499977350235,0.0899999961256981,2,19,50,41,0,0,317.537414550781,356.742492675781,0,334.399993896484,0,303.23828125,1.11100006103516
1223771,4013,681,451,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",25.375,15800,2.02269887924194,101169,97030,346.120239257812,6.24703369140627,6.24337158203127,4.22478637695315,86.3000030517578,1.12625122070312,-0.0629253387451172,1.12958776950836,0.5,0.0599999986588955,0,6,30,55.375,0,0,472.724914550781,366.242492675781,0,336,0,304.11328125,1.25
1225551,4013,682,432,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",24,13700,3.64769887924194,101285,97700,299.276489257812,6.12203369140627,6.11837158203127,4.78728637695315,90.5999984741211,1.62625122070312,0.312074661254883,1.62958776950836,0.146699994802475,0.0999999940395355,0,7,20,6.375,0,0,630.162414550781,319.242492675781,0,331.100006103516,0,322.48828125,0.483000010251999
1226573,45019,682,1454,2019-01-01 01:00:00,"2018-12-31 20:00","2018-12-31",-10,300,7.33519887924194,102039,102020,1.99525451660156,19.3095336914063,19.2433715820313,18.8497863769531,97.5,0.563751220703125,2.31207466125488,2.37958765029907,0.62229996919632,0.209999993443489,1,3,-10,82.375,0,0,173.099914550781,23.242504119873,0,412.5,0,389.86328125,0.00800000037997961
1227209,6073,683,291,2019-01-01 01:00:00,"2018-12-31 17:00","2018-12-31",-10,20200,3.46019887924194,101100,100540,45.3077545166016,13.6845336914063,13.4933715820313,9.09978637695315,75,-1.12374877929688,-0.0629253387451172,1.12958776950836,0.5,0.0499999970197678,1,6,-10,52.125,0,0,820.474914550781,3053.74243164062,0,366.800018310547,0,337.61328125,0
1229170,4013,684,453,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",33.8125,15000,2.96019887924194,101161,96860,359.276489257812,5.87203369140627,5.93087158203127,4.28728637695315,88.5999984741211,1.18875122070312,-0.437925338745117,1.31708776950836,0.5,0.0700000002980232,-1,5,30,64.375,0,0,397.099914550781,379.242492675781,0,333.5,0,302.36328125,1.30900001525879
1232610,6073,686,295,2019-01-01 01:00:00,"2018-12-31 17:00","2018-12-31",10.375,14900,3.52269887924194,101131,98690,205.620254516602,11.5595336914063,11.4308715820313,9.41228637695315,87,-1.49874877929688,0.312074661254883,1.50458776950836,0.0999999940395355,0.0799999982118607,1,15,20,73.25,0,0,502.662414550781,3169.74243164062,0,282.800018310547,0,327.73828125,0.151000007987022
